vdw,elec,bsa,desolv,fnat,dockq,caprieval_rank,Molecule name
161.065,1.967,1097.58,-10.781,0.13,0.08,162,7qu2_A0-B0_rigid_capri_ss.tsv
205.448,-7.03,1066.21,-1.336,0.13,0.123,163,7qu2_A0-B0_rigid_capri_ss.tsv
123.717,-0.058,1229.92,-12.543,0.019,0.042,164,7qu2_A0-B0_rigid_capri_ss.tsv
101.548,-3.416,1215.37,-9.917,0.093,0.093,165,7qu2_A0-B0_rigid_capri_ss.tsv
219.204,-4.084,1251.33,-19.836,0.037,0.075,166,7qu2_A0-B0_rigid_capri_ss.tsv
134.926,-2.423,1123.14,-7.98,0.056,0.122,167,7qu2_A0-B0_rigid_capri_ss.tsv
86.298,-1.103,1184.14,-9.271,0.0,0.031,168,7qu2_A0-B0_rigid_capri_ss.tsv
228.693,1.021,1511.57,-2.338,0.204,0.098,169,7qu2_A0-B0_rigid_capri_ss.tsv
117.798,1.037,1307.17,-4.711,0.185,0.095,170,7qu2_A0-B0_rigid_capri_ss.tsv
168.073,-0.692,1120.82,-6.749,0.074,0.074,171,7qu2_A0-B0_rigid_capri_ss.tsv
103.074,0.903,1373.58,-9.792,0.074,0.05,172,7qu2_A0-B0_rigid_capri_ss.tsv
123.991,-0.612,1302.46,-7.555,0.13,0.21,173,7qu2_A0-B0_rigid_capri_ss.tsv
96.257,-0.761,1000.28,-14.128,0.241,0.216,174,7qu2_A0-B0_rigid_capri_ss.tsv
156.169,1.012,1389.59,8.361,0.148,0.073,175,7qu2_A0-B0_rigid_capri_ss.tsv
132.355,1.745,1164.47,-16.222,0.222,0.178,176,7qu2_A0-B0_rigid_capri_ss.tsv
117.042,0.972,1114.98,-6.367,0.13,0.081,177,7qu2_A0-B0_rigid_capri_ss.tsv
145.41,-1.815,1210.7,-6.282,0.093,0.065,178,7qu2_A0-B0_rigid_capri_ss.tsv
264.316,-3.004,1237.61,-5.755,0.148,0.139,179,7qu2_A0-B0_rigid_capri_ss.tsv
152.992,-2.24,1305.17,-11.22,0.0,0.089,180,7qu2_A0-B0_rigid_capri_ss.tsv
154.888,2.722,1522.01,-7.258,0.093,0.06,181,7qu2_A0-B0_rigid_capri_ss.tsv
218.568,1.907,1124.8,-12.572,0.111,0.066,182,7qu2_A0-B0_rigid_capri_ss.tsv
314.655,-2.322,1255.02,-10.197,0.037,0.062,183,7qu2_A0-B0_rigid_capri_ss.tsv
138.582,-2.767,1115.45,-4.954,0.056,0.113,184,7qu2_A0-B0_rigid_capri_ss.tsv
219.186,3.014,1107.46,-8.741,0.0,0.021,185,7qu2_A0-B0_rigid_capri_ss.tsv
144.211,-1.694,1458.27,-0.863,0.111,0.068,186,7qu2_A0-B0_rigid_capri_ss.tsv
155.286,0.413,1083.72,-6.412,0.0,0.05,187,7qu2_A0-B0_rigid_capri_ss.tsv
182.497,-3.57,1080.16,-5.52,0.074,0.062,188,7qu2_A0-B0_rigid_capri_ss.tsv
98.816,0.934,913.531,-0.243,0.0,0.019,189,7qu2_A0-B0_rigid_capri_ss.tsv
200.661,-1.462,1109.54,-1.704,0.019,0.032,190,7qu2_A0-B0_rigid_capri_ss.tsv
81.868,1.658,1102.99,0.809,0.019,0.029,191,7qu2_A0-B0_rigid_capri_ss.tsv
222.682,-0.54,1211.87,-10.969,0.074,0.103,192,7qu2_A0-B0_rigid_capri_ss.tsv
88.277,4.089,1333.89,5.618,0.0,0.028,193,7qu2_A0-B0_rigid_capri_ss.tsv
81.769,1.185,1174.48,-4.301,0.056,0.053,194,7qu2_A0-B0_rigid_capri_ss.tsv
168.543,-1.509,1292.76,9.568,0.0,0.025,195,7qu2_A0-B0_rigid_capri_ss.tsv
101.971,-2.374,876.295,1.802,0.0,0.019,196,7qu2_A0-B0_rigid_capri_ss.tsv
162.832,-2.611,1865.8,-27.73,0.061,0.032,1,7r89_C0-D0_rigid_capri_ss.tsv
42.517,-6.214,2052.34,-12.067,0.102,0.045,2,7r89_C0-D0_rigid_capri_ss.tsv
82.024,-2.503,1673.52,-21.345,0.163,0.075,3,7r89_C0-D0_rigid_capri_ss.tsv
99.876,-2.058,1765.81,-21.315,0.163,0.079,4,7r89_C0-D0_rigid_capri_ss.tsv
98.881,-1.968,1781.76,-20.291,0.184,0.086,5,7r89_C0-D0_rigid_capri_ss.tsv
65.419,-4.568,1765.33,-13.525,0.102,0.044,6,7r89_C0-D0_rigid_capri_ss.tsv
117.364,-2.296,1774.33,-21.225,0.163,0.078,7,7r89_C0-D0_rigid_capri_ss.tsv
86.467,-5.996,2031.99,-9.927,0.102,0.045,8,7r89_C0-D0_rigid_capri_ss.tsv
85.477,-1.438,1978.63,-15.516,0.061,0.032,9,7r89_C0-D0_rigid_capri_ss.tsv
58.7,-1.738,2015.21,-16.433,0.041,0.025,10,7r89_C0-D0_rigid_capri_ss.tsv
99.232,-1.776,1766.83,-20.882,0.184,0.086,11,7r89_C0-D0_rigid_capri_ss.tsv
101.999,-2.052,1786.32,-21.709,0.163,0.079,12,7r89_C0-D0_rigid_capri_ss.tsv
108.405,-3.324,1381.75,-22.275,0.082,0.037,13,7r89_C0-D0_rigid_capri_ss.tsv
85.19,-5.074,1814.81,-13.569,0.102,0.044,14,7r89_C0-D0_rigid_capri_ss.tsv
104.828,-1.069,1367.43,-19.103,0.061,0.043,15,7r89_C0-D0_rigid_capri_ss.tsv
52.977,-3.429,1282.39,-10.559,0.061,0.045,16,7r89_C0-D0_rigid_capri_ss.tsv
111.721,-2.118,1810.64,-21.096,0.163,0.079,17,7r89_C0-D0_rigid_capri_ss.tsv
86.579,-6.042,2209.82,-10.075,0.102,0.045,18,7r89_C0-D0_rigid_capri_ss.tsv
83.06,-5.214,1984.39,-11.125,0.102,0.045,19,7r89_C0-D0_rigid_capri_ss.tsv
50.559,-0.803,1528.04,-19.132,0.122,0.121,20,7r89_C0-D0_rigid_capri_ss.tsv
54.894,-2.175,1466.66,-14.932,0.061,0.047,21,7r89_C0-D0_rigid_capri_ss.tsv
108.376,-2.156,1772.8,-21.032,0.163,0.079,22,7r89_C0-D0_rigid_capri_ss.tsv
128.398,-2.191,1798.61,-20.556,0.163,0.079,23,7r89_C0-D0_rigid_capri_ss.tsv
100.275,-1.922,1454.63,-22.067,0.143,0.153,24,7r89_C0-D0_rigid_capri_ss.tsv
126.461,-1.45,1400.64,-21.56,0.061,0.042,25,7r89_C0-D0_rigid_capri_ss.tsv
88.818,-5.999,2240.08,-9.07,0.102,0.045,26,7r89_C0-D0_rigid_capri_ss.tsv
235.514,0.214,1261.32,-17.42,0.02,0.017,27,7r89_C0-D0_rigid_capri_ss.tsv
73.629,-5.166,1791.17,-11.962,0.102,0.044,28,7r89_C0-D0_rigid_capri_ss.tsv
128.989,-2.455,1820.81,-21.601,0.163,0.078,29,7r89_C0-D0_rigid_capri_ss.tsv
36.26,1.231,2084.3,-11.351,0.061,0.032,30,7r89_C0-D0_rigid_capri_ss.tsv
99.312,-0.618,1481.88,-17.057,0.061,0.044,31,7r89_C0-D0_rigid_capri_ss.tsv
188.595,0.828,1279.82,-16.869,0.02,0.016,32,7r89_C0-D0_rigid_capri_ss.tsv
90.697,-4.62,1900.91,-13.966,0.102,0.045,33,7r89_C0-D0_rigid_capri_ss.tsv
110.411,-2.144,1765.75,-20.899,0.163,0.078,34,7r89_C0-D0_rigid_capri_ss.tsv
123.321,-2.249,1810.68,-20.76,0.163,0.078,35,7r89_C0-D0_rigid_capri_ss.tsv
102.992,-2.833,1512.46,-15.749,0.082,0.094,36,7r89_C0-D0_rigid_capri_ss.tsv
81.418,-4.553,1961.17,-12.636,0.102,0.045,37,7r89_C0-D0_rigid_capri_ss.tsv
78.538,-3.46,1984.83,-14.184,0.082,0.051,38,7r89_C0-D0_rigid_capri_ss.tsv
66.263,-2.105,1960.68,-14.532,0.041,0.025,39,7r89_C0-D0_rigid_capri_ss.tsv
43.105,-0.73,1584.44,-8.105,0.102,0.066,40,7r89_C0-D0_rigid_capri_ss.tsv
96.305,0.028,1595.94,-14.159,0.061,0.029,41,7r89_C0-D0_rigid_capri_ss.tsv
78.454,-2.8,1832.07,-6.391,0.061,0.028,42,7r89_C0-D0_rigid_capri_ss.tsv
104.949,-6.165,2173.48,-10.668,0.102,0.045,43,7r89_C0-D0_rigid_capri_ss.tsv
98.442,-5.053,1881.68,-13.481,0.102,0.045,44,7r89_C0-D0_rigid_capri_ss.tsv
95.017,-4.731,1766.19,-16.778,0.041,0.023,45,7r89_C0-D0_rigid_capri_ss.tsv
92.963,-1.855,1464.25,-19.275,0.143,0.149,46,7r89_C0-D0_rigid_capri_ss.tsv
67.644,-3.584,1794.44,-11.319,0.041,0.022,47,7r89_C0-D0_rigid_capri_ss.tsv
130.03,-1.884,2146.58,-18.307,0.082,0.053,48,7r89_C0-D0_rigid_capri_ss.tsv
101.984,-0.336,1745.33,-12.775,0.061,0.027,49,7r89_C0-D0_rigid_capri_ss.tsv
142.41,-1.21,1608.86,-15.472,0.102,0.074,50,7r89_C0-D0_rigid_capri_ss.tsv
100.311,-3.763,1473.43,-16.842,0.204,0.098,51,7r89_C0-D0_rigid_capri_ss.tsv
62.935,-1.888,1525.51,-14.735,0.061,0.076,52,7r89_C0-D0_rigid_capri_ss.tsv
90.148,-0.442,1601.12,-15.075,0.061,0.029,53,7r89_C0-D0_rigid_capri_ss.tsv
739.409,-3.564,2036.6,-17.776,0.184,0.078,54,7r89_C0-D0_rigid_capri_ss.tsv
108.368,-6.297,2230.47,-7.257,0.102,0.045,55,7r89_C0-D0_rigid_capri_ss.tsv
68.648,0.059,1900.89,-11.769,0.143,0.078,56,7r89_C0-D0_rigid_capri_ss.tsv
40.281,0.982,2082.41,-10.2,0.061,0.032,57,7r89_C0-D0_rigid_capri_ss.tsv
85.415,-5.658,1883.28,-13.253,0.041,0.023,58,7r89_C0-D0_rigid_capri_ss.tsv
72.101,1.619,1548.94,-0.664,0.02,0.016,59,7r89_C0-D0_rigid_capri_ss.tsv
91.791,-1.406,1426.23,-18.873,0.122,0.117,60,7r89_C0-D0_rigid_capri_ss.tsv
58.571,-2.992,1546.27,-15.568,0.082,0.09,61,7r89_C0-D0_rigid_capri_ss.tsv
126.109,-1.518,1808.06,-16.626,0.041,0.025,62,7r89_C0-D0_rigid_capri_ss.tsv
166.698,1.088,1252.89,-15.098,0.02,0.017,63,7r89_C0-D0_rigid_capri_ss.tsv
63.141,0.436,1673.08,-9.758,0.041,0.023,64,7r89_C0-D0_rigid_capri_ss.tsv
71.87,0.005,1868.56,-11.281,0.143,0.079,65,7r89_C0-D0_rigid_capri_ss.tsv
102.122,-0.126,1934.38,-15.944,0.041,0.021,66,7r89_C0-D0_rigid_capri_ss.tsv
108.858,-0.228,1898.77,-16.297,0.041,0.021,67,7r89_C0-D0_rigid_capri_ss.tsv
119.556,-1.452,2066.63,-13.861,0.061,0.032,68,7r89_C0-D0_rigid_capri_ss.tsv
93.806,-2.796,1607.14,-17.611,0.061,0.028,69,7r89_C0-D0_rigid_capri_ss.tsv
107.698,-1.938,1490.69,-21.456,0.143,0.15,70,7r89_C0-D0_rigid_capri_ss.tsv
115.354,-1.455,2060.83,-17.197,0.061,0.032,71,7r89_C0-D0_rigid_capri_ss.tsv
89.183,0.609,1395.79,-13.349,0.02,0.02,72,7r89_C0-D0_rigid_capri_ss.tsv
75.739,-2.943,2306.25,-6.265,0.061,0.031,73,7r89_C0-D0_rigid_capri_ss.tsv
81.973,-1.578,1729.63,-6.564,0.082,0.037,74,7r89_C0-D0_rigid_capri_ss.tsv
66.575,-1.955,1543.62,-13.668,0.102,0.059,75,7r89_C0-D0_rigid_capri_ss.tsv
140.959,-2.02,1545.46,-13.827,0.061,0.032,76,7r89_C0-D0_rigid_capri_ss.tsv
166.211,-2.428,1801.27,-21.847,0.163,0.078,77,7r89_C0-D0_rigid_capri_ss.tsv
108.838,-5.311,1668.53,-30.433,0.041,0.023,78,7r89_C0-D0_rigid_capri_ss.tsv
86.266,0.481,1530.2,-22.484,0.02,0.018,79,7r89_C0-D0_rigid_capri_ss.tsv
80.773,-0.768,1596.19,-19.03,0.122,0.123,80,7r89_C0-D0_rigid_capri_ss.tsv
54.361,-0.209,1759.79,-14.653,0.143,0.08,81,7r89_C0-D0_rigid_capri_ss.tsv
81.442,1.661,1650.49,-17.558,0.0,0.016,82,7r89_C0-D0_rigid_capri_ss.tsv
118.806,-1.976,1910.19,-18.034,0.061,0.032,83,7r89_C0-D0_rigid_capri_ss.tsv
90.445,-0.822,1772.63,-6.873,0.041,0.023,84,7r89_C0-D0_rigid_capri_ss.tsv
80.377,-0.588,1647.54,-22.338,0.163,0.076,85,7r89_C0-D0_rigid_capri_ss.tsv
57.332,0.88,1983.91,-2.659,0.061,0.065,86,7r89_C0-D0_rigid_capri_ss.tsv
91.851,-6.423,2177.69,-9.243,0.102,0.045,87,7r89_C0-D0_rigid_capri_ss.tsv
70.297,-0.831,1564.08,-20.645,0.102,0.115,88,7r89_C0-D0_rigid_capri_ss.tsv
72.203,-3.416,1727.98,-1.571,0.082,0.06,89,7r89_C0-D0_rigid_capri_ss.tsv
80.415,-3.299,1798.81,-12.467,0.041,0.022,90,7r89_C0-D0_rigid_capri_ss.tsv
87.836,1.533,1889.23,-3.978,0.122,0.103,91,7r89_C0-D0_rigid_capri_ss.tsv
111.446,1.393,1379.82,-5.264,0.02,0.017,92,7r89_C0-D0_rigid_capri_ss.tsv
79.355,-0.074,1375.7,-13.673,0.061,0.029,93,7r89_C0-D0_rigid_capri_ss.tsv
118.183,-4.526,1924.32,-12.033,0.102,0.045,94,7r89_C0-D0_rigid_capri_ss.tsv
143.319,-0.299,1703.8,-27.164,0.041,0.021,95,7r89_C0-D0_rigid_capri_ss.tsv
104.197,1.068,1651.49,-5.575,0.02,0.016,96,7r89_C0-D0_rigid_capri_ss.tsv
112.279,0.359,1752.14,-7.996,0.184,0.097,97,7r89_C0-D0_rigid_capri_ss.tsv
75.913,1.315,1355.18,-18.018,0.061,0.029,98,7r89_C0-D0_rigid_capri_ss.tsv
51.025,1.326,2144.73,-7.902,0.061,0.032,99,7r89_C0-D0_rigid_capri_ss.tsv
136.283,-1.422,1557.56,-12.977,0.061,0.032,100,7r89_C0-D0_rigid_capri_ss.tsv
115.702,-2.114,2130.29,-16.226,0.082,0.052,101,7r89_C0-D0_rigid_capri_ss.tsv
143.11,-2.692,1453.46,-21.935,0.082,0.037,102,7r89_C0-D0_rigid_capri_ss.tsv
67.172,-3.298,1763.17,-11.191,0.041,0.022,103,7r89_C0-D0_rigid_capri_ss.tsv
99.77,0.564,1689.48,-9.936,0.163,0.089,104,7r89_C0-D0_rigid_capri_ss.tsv
131.672,-1.346,2100.72,-17.291,0.061,0.032,105,7r89_C0-D0_rigid_capri_ss.tsv
123.868,-2.009,1725.13,-3.3,0.143,0.086,106,7r89_C0-D0_rigid_capri_ss.tsv
64.395,0.036,1568.02,-7.623,0.02,0.014,107,7r89_C0-D0_rigid_capri_ss.tsv
65.8,-2.229,1627.57,-4.581,0.102,0.069,108,7r89_C0-D0_rigid_capri_ss.tsv
120.016,-6.473,2148.07,-12.178,0.102,0.045,109,7r89_C0-D0_rigid_capri_ss.tsv
119.534,-1.509,1653.42,-6.548,0.061,0.033,110,7r89_C0-D0_rigid_capri_ss.tsv
70.66,0.454,1364.37,-6.925,0.041,0.023,111,7r89_C0-D0_rigid_capri_ss.tsv
106.423,-2.944,1433.96,-13.711,0.082,0.047,112,7r89_C0-D0_rigid_capri_ss.tsv
149.632,-1.189,1537.01,-12.999,0.061,0.032,113,7r89_C0-D0_rigid_capri_ss.tsv
115.49,-2.023,1736.51,-2.312,0.143,0.086,114,7r89_C0-D0_rigid_capri_ss.tsv
129.168,-3.971,1463.64,-11.397,0.041,0.025,115,7r89_C0-D0_rigid_capri_ss.tsv
71.269,-0.043,1815.72,-10.929,0.143,0.078,116,7r89_C0-D0_rigid_capri_ss.tsv
94.45,-0.829,1563.88,-19.513,0.102,0.114,117,7r89_C0-D0_rigid_capri_ss.tsv
72.533,-0.316,1628.17,-7.514,0.122,0.09,118,7r89_C0-D0_rigid_capri_ss.tsv
151.149,-1.124,1538.86,-12.425,0.061,0.032,119,7r89_C0-D0_rigid_capri_ss.tsv
135.768,-1.437,1572.36,-12.45,0.061,0.032,120,7r89_C0-D0_rigid_capri_ss.tsv
139.521,1.243,1413.18,-3.325,0.02,0.017,121,7r89_C0-D0_rigid_capri_ss.tsv
129.911,-1.11,1439.83,-5.795,0.02,0.016,122,7r89_C0-D0_rigid_capri_ss.tsv
134.439,-1.744,1524.03,-13.98,0.061,0.032,123,7r89_C0-D0_rigid_capri_ss.tsv
99.311,-1.621,1707.98,4.084,0.02,0.019,124,7r89_C0-D0_rigid_capri_ss.tsv
104.271,-2.925,1594.27,-9.446,0.163,0.072,125,7r89_C0-D0_rigid_capri_ss.tsv
117.207,-2.725,1360.67,-13.742,0.204,0.187,126,7r89_C0-D0_rigid_capri_ss.tsv
99.878,-0.741,1709.32,-14.76,0.02,0.014,127,7r89_C0-D0_rigid_capri_ss.tsv
71.784,-1.813,1691.1,-0.205,0.143,0.086,128,7r89_C0-D0_rigid_capri_ss.tsv
121.339,-1.474,1603.9,-11.514,0.143,0.086,129,7r89_C0-D0_rigid_capri_ss.tsv
111.826,-4.241,1415.58,-12.107,0.245,0.181,130,7r89_C0-D0_rigid_capri_ss.tsv
117.114,-4.216,1697.83,-9.065,0.122,0.072,131,7r89_C0-D0_rigid_capri_ss.tsv
107.422,-1.119,1438.3,-14.27,0.02,0.015,132,7r89_C0-D0_rigid_capri_ss.tsv
150.563,1.5,1386.88,-5.485,0.02,0.017,133,7r89_C0-D0_rigid_capri_ss.tsv
127.056,-1.105,1709.68,-12.119,0.245,0.117,134,7r89_C0-D0_rigid_capri_ss.tsv
121.07,0.674,1443.03,-15.334,0.041,0.025,135,7r89_C0-D0_rigid_capri_ss.tsv
111.145,2.817,1221.89,-14.406,0.082,0.035,136,7r89_C0-D0_rigid_capri_ss.tsv
136.143,-4.071,1422.17,-9.973,0.041,0.025,137,7r89_C0-D0_rigid_capri_ss.tsv
142.151,-4.446,1519.34,-10.077,0.184,0.077,138,7r89_C0-D0_rigid_capri_ss.tsv
102.766,-1.72,1648.44,-14.186,0.143,0.08,139,7r89_C0-D0_rigid_capri_ss.tsv
88.576,-1.705,1598.0,-14.813,0.041,0.058,140,7r89_C0-D0_rigid_capri_ss.tsv
145.93,-1.301,1388.41,-5.111,0.02,0.016,141,7r89_C0-D0_rigid_capri_ss.tsv
150.905,-1.355,1536.17,-12.678,0.061,0.032,142,7r89_C0-D0_rigid_capri_ss.tsv
105.197,1.673,1612.72,-14.706,0.041,0.025,143,7r89_C0-D0_rigid_capri_ss.tsv
92.21,-1.944,1739.41,-4.258,0.143,0.086,144,7r89_C0-D0_rigid_capri_ss.tsv
123.172,5.289,1553.94,-12.362,0.082,0.035,145,7r89_C0-D0_rigid_capri_ss.tsv
98.375,-1.125,1669.04,-7.97,0.143,0.099,146,7r89_C0-D0_rigid_capri_ss.tsv
90.199,-4.737,1570.94,-8.397,0.143,0.067,147,7r89_C0-D0_rigid_capri_ss.tsv
75.779,0.182,1823.24,-12.006,0.143,0.078,148,7r89_C0-D0_rigid_capri_ss.tsv
123.301,-1.689,1536.65,-10.115,0.02,0.014,149,7r89_C0-D0_rigid_capri_ss.tsv
140.045,-1.768,1593.77,-14.228,0.184,0.081,150,7r89_C0-D0_rigid_capri_ss.tsv
106.967,-1.914,1726.29,-0.62,0.143,0.086,151,7r89_C0-D0_rigid_capri_ss.tsv
99.867,-0.257,1809.45,-2.522,0.163,0.123,152,7r89_C0-D0_rigid_capri_ss.tsv
78.932,0.19,1290.23,-4.437,0.0,0.009,153,7r89_C0-D0_rigid_capri_ss.tsv
97.968,-0.224,1738.82,-3.217,0.163,0.123,154,7r89_C0-D0_rigid_capri_ss.tsv
135.054,-0.62,1731.1,-17.495,0.163,0.08,155,7r89_C0-D0_rigid_capri_ss.tsv
127.092,5.274,1579.55,-12.416,0.082,0.035,156,7r89_C0-D0_rigid_capri_ss.tsv
94.556,5.018,1475.81,-12.612,0.082,0.035,157,7r89_C0-D0_rigid_capri_ss.tsv
127.575,0.374,1670.7,-7.098,0.184,0.08,158,7r89_C0-D0_rigid_capri_ss.tsv
81.002,-3.29,1766.16,-10.415,0.082,0.052,159,7r89_C0-D0_rigid_capri_ss.tsv
147.966,1.424,1423.53,-4.989,0.02,0.017,160,7r89_C0-D0_rigid_capri_ss.tsv
124.813,5.267,1623.9,-12.788,0.082,0.035,161,7r89_C0-D0_rigid_capri_ss.tsv
113.57,-1.325,1428.2,-17.15,0.061,0.036,162,7r89_C0-D0_rigid_capri_ss.tsv
107.823,-3.866,1343.11,-12.523,0.061,0.045,163,7r89_C0-D0_rigid_capri_ss.tsv
90.068,0.844,2118.9,-9.645,0.061,0.032,164,7r89_C0-D0_rigid_capri_ss.tsv
95.356,0.754,1667.24,-10.228,0.041,0.031,165,7r89_C0-D0_rigid_capri_ss.tsv
125.579,-2.181,1402.06,-1.202,0.02,0.016,166,7r89_C0-D0_rigid_capri_ss.tsv
129.264,1.328,1383.85,-4.494,0.02,0.017,167,7r89_C0-D0_rigid_capri_ss.tsv
124.794,-0.47,1552.48,-4.415,0.184,0.124,168,7r89_C0-D0_rigid_capri_ss.tsv
125.774,0.261,1736.38,-8.629,0.122,0.084,169,7r89_C0-D0_rigid_capri_ss.tsv
153.268,-1.485,1408.19,-4.583,0.02,0.016,170,7r89_C0-D0_rigid_capri_ss.tsv
102.67,-2.059,1743.13,-1.934,0.143,0.086,171,7r89_C0-D0_rigid_capri_ss.tsv
255.142,0.997,1307.56,-15.105,0.02,0.017,172,7r89_C0-D0_rigid_capri_ss.tsv
188.616,2.228,1215.57,-18.769,0.041,0.023,173,7r89_C0-D0_rigid_capri_ss.tsv
104.124,0.102,1377.83,-8.008,0.041,0.023,174,7r89_C0-D0_rigid_capri_ss.tsv
118.582,2.495,1208.06,-17.218,0.082,0.035,175,7r89_C0-D0_rigid_capri_ss.tsv
175.356,2.374,1233.91,-15.534,0.02,0.018,176,7r89_C0-D0_rigid_capri_ss.tsv
157.974,1.223,1404.25,-4.988,0.02,0.017,177,7r89_C0-D0_rigid_capri_ss.tsv
107.314,2.07,1671.45,-10.014,0.0,0.013,178,7r89_C0-D0_rigid_capri_ss.tsv
165.864,-1.647,1405.85,-4.493,0.02,0.016,179,7r89_C0-D0_rigid_capri_ss.tsv
97.397,-1.954,1776.01,2.854,0.143,0.086,180,7r89_C0-D0_rigid_capri_ss.tsv
104.239,1.156,1461.78,-3.31,0.0,0.01,181,7r89_C0-D0_rigid_capri_ss.tsv
170.801,0.487,1101.33,-4.278,0.02,0.015,182,7r89_C0-D0_rigid_capri_ss.tsv
121.661,-0.111,1496.52,-8.766,0.041,0.024,183,7r89_C0-D0_rigid_capri_ss.tsv
132.531,5.29,1551.31,-13.915,0.061,0.028,184,7r89_C0-D0_rigid_capri_ss.tsv
92.864,-2.171,1453.74,-1.589,0.102,0.052,185,7r89_C0-D0_rigid_capri_ss.tsv
125.71,-1.547,1368.49,-11.82,0.02,0.015,186,7r89_C0-D0_rigid_capri_ss.tsv
170.189,1.221,1399.82,-6.096,0.02,0.017,187,7r89_C0-D0_rigid_capri_ss.tsv
96.398,-1.966,1335.28,-8.736,0.0,0.01,188,7r89_C0-D0_rigid_capri_ss.tsv
136.775,5.445,1564.92,-12.693,0.082,0.035,189,7r89_C0-D0_rigid_capri_ss.tsv
148.712,-0.23,1341.88,-2.614,0.143,0.072,190,7r89_C0-D0_rigid_capri_ss.tsv
105.187,0.153,1602.75,-4.889,0.122,0.074,191,7r89_C0-D0_rigid_capri_ss.tsv
152.015,1.123,1715.92,-18.631,0.041,0.024,192,7r89_C0-D0_rigid_capri_ss.tsv
175.081,1.406,1385.29,-5.382,0.02,0.017,193,7r89_C0-D0_rigid_capri_ss.tsv
184.91,-3.631,1572.03,-0.502,0.163,0.155,194,7r89_C0-D0_rigid_capri_ss.tsv
163.057,1.317,1445.45,-4.225,0.02,0.017,195,7r89_C0-D0_rigid_capri_ss.tsv
115.817,3.727,1512.73,-3.767,0.0,0.009,196,7r89_C0-D0_rigid_capri_ss.tsv
28.565,-2.226,1662.68,-16.326,0.189,0.362,1,7r8l_H0-L0_rigid_capri_ss.tsv
31.25,-2.074,1585.96,-19.022,0.032,0.029,2,7r8l_H0-L0_rigid_capri_ss.tsv
62.06,0.573,1368.31,-19.331,0.032,0.031,3,7r8l_H0-L0_rigid_capri_ss.tsv
34.817,1.938,1418.43,-14.427,0.042,0.029,4,7r8l_H0-L0_rigid_capri_ss.tsv
108.334,-0.116,1675.72,-12.303,0.474,0.64,5,7r8l_H0-L0_rigid_capri_ss.tsv
43.446,-0.692,1735.89,-2.498,0.274,0.307,6,7r8l_H0-L0_rigid_capri_ss.tsv
40.815,-1.044,1580.46,-19.272,0.042,0.102,7,7r8l_H0-L0_rigid_capri_ss.tsv
91.082,-1.164,1330.61,-23.405,0.032,0.029,8,7r8l_H0-L0_rigid_capri_ss.tsv
54.613,-0.832,1985.39,-10.645,0.021,0.029,9,7r8l_H0-L0_rigid_capri_ss.tsv
112.579,-2.326,1123.45,-20.983,0.042,0.025,10,7r8l_H0-L0_rigid_capri_ss.tsv
62.859,-3.519,1439.76,-13.443,0.032,0.041,11,7r8l_H0-L0_rigid_capri_ss.tsv
56.59,2.198,1536.81,-3.091,0.032,0.027,12,7r8l_H0-L0_rigid_capri_ss.tsv
142.396,0.887,1391.31,-23.647,0.032,0.1,13,7r8l_H0-L0_rigid_capri_ss.tsv
89.785,0.079,2022.66,-4.486,0.011,0.027,14,7r8l_H0-L0_rigid_capri_ss.tsv
58.973,-0.936,1517.16,-0.514,0.137,0.095,15,7r8l_H0-L0_rigid_capri_ss.tsv
98.176,-1.855,989.51,-27.462,0.0,0.027,16,7r8l_H0-L0_rigid_capri_ss.tsv
73.856,-1.297,1972.34,-10.143,0.021,0.028,17,7r8l_H0-L0_rigid_capri_ss.tsv
101.593,-1.439,1411.37,-12.214,0.011,0.015,18,7r8l_H0-L0_rigid_capri_ss.tsv
59.528,0.094,962.069,-22.305,0.0,0.029,19,7r8l_H0-L0_rigid_capri_ss.tsv
70.043,-1.582,1403.62,-10.869,0.158,0.247,20,7r8l_H0-L0_rigid_capri_ss.tsv
108.483,-0.64,1326.74,-20.703,0.053,0.035,21,7r8l_H0-L0_rigid_capri_ss.tsv
100.656,-1.683,1064.67,-28.224,0.0,0.023,22,7r8l_H0-L0_rigid_capri_ss.tsv
91.957,-1.082,1274.23,-19.781,0.084,0.106,23,7r8l_H0-L0_rigid_capri_ss.tsv
141.672,-0.109,1504.09,-6.992,0.053,0.035,24,7r8l_H0-L0_rigid_capri_ss.tsv
69.067,2.074,1627.1,-16.479,0.032,0.056,25,7r8l_H0-L0_rigid_capri_ss.tsv
110.515,-0.29,1401.77,-17.757,0.042,0.044,26,7r8l_H0-L0_rigid_capri_ss.tsv
109.935,3.683,1246.15,-20.375,0.032,0.025,27,7r8l_H0-L0_rigid_capri_ss.tsv
199.282,2.716,968.396,-25.433,0.0,0.035,28,7r8l_H0-L0_rigid_capri_ss.tsv
306.197,-0.872,1312.45,-11.158,0.074,0.053,29,7r8l_H0-L0_rigid_capri_ss.tsv
115.033,-0.268,947.338,-27.795,0.0,0.041,30,7r8l_H0-L0_rigid_capri_ss.tsv
119.918,-0.076,950.969,-27.286,0.0,0.04,31,7r8l_H0-L0_rigid_capri_ss.tsv
116.756,-0.039,969.555,-26.972,0.0,0.04,32,7r8l_H0-L0_rigid_capri_ss.tsv
90.832,1.322,1241.29,-3.363,0.011,0.014,33,7r8l_H0-L0_rigid_capri_ss.tsv
